"threemonth","satisfactory","storerating","creditLevel","type","tripschedule","num_spot","price.level","title.type","title.level","combo.level","plane","CRH","train","coach","giftcard","teamdiscount","discount","earlydiscount","vipdiscount","trip_guarantee_1","trip_guarantee_2","no_self_financed","no_forced_shopping","describes","refund","hot_names"
27,"=100",5,5,"港澳台","短期","unknown","低","自由行","豪华","豪华型",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
24,"=100",5,5,"港澳台","中期","中","中","跟团游","豪华","豪华型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
26,"=100",5,0,"北京周边游","短期","多","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,1,"北京周边游","短期","多","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
61,"=100",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"小众"
100,"=99",5,5,"北京周边游","短期","多","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
21,"=100",5,1,"北京周边游","中期","多","中","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
21,"=100",5,1,"北京周边游","短期","中","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
21,"<=98",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
24,"=100",5,1,"北京周边游","中期","多","中","跟团游","普通","豪华型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
35,"=100",5,0,"北京周边游","短期","unknown","低","自由行","豪华","豪华型",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"小众"
22,"=100",5,5,"北京周边游","中期","少","低","半自助","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
946,"=99",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
27,"=100",5,4,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"小众"
27,"=100",5,2,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
44,"=99",4.9,0,"北京周边游","短期","unknown","低","自由行","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
27,"=100",4.9,0,"北京周边游","中期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"普通"
27,"=100",5,2,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
22,"=100",5,0,"北京周边游","短期","多","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
24,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
29,"=100",5,0,"北京周边游","中期","多","中","跟团游","豪华","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"小众"
27,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
22,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
22,"=100",5,3,"北京周边游","短期","多","低","跟团游","豪华","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
63,"<=98",4.9,0,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
20,"=100",5,1,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"小众"
20,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
56,"=99",4.9,0,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
28,"=100",5,3,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"普通"
27,"=100",5,0,"北京周边游","中期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
27,"=100",5,5,"北京周边游","中期","多","中","跟团游","豪华","经济型",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"小众"
57,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
27,"=100",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"小众"
26,"=100",5,4,"北京周边游","中期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
27,"=100",5,0,"北京周边游","短期","unknown","中","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
27,"=100",5,2,"北京周边游","短期","多","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
20,"=100",5,2,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
25,"=100",5,2,"北京周边游","短期","多","低","跟团游","豪华","豪华型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
2,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
26,"=100",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"普通"
28,"=100",5,0,"北京周边游","短期","多","中","跟团游","豪华","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"小众"
42,"=99",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,5,"北京周边游","中期","多","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
38,"=100",5,1,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"小众"
22,"=100",5,2,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"小众"
48,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"普通"
34,"=99",4.9,0,"北京周边游","短期","多","低","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
22,"=100",5,5,"北京周边游","短期","多","低","跟团游","豪华","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
27,"=100",5,1,"北京周边游","中期","多","中","跟团游","豪华","豪华型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
37,"=100",5,1,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"小众"
26,"=100",5,0,"北京周边游","短期","多","低","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
33,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,5,"北京周边游","短期","多","中","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
137,"=99",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
31,"=100",5,5,"北京周边游","中期","多","低","跟团游","豪华","豪华型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
116,"=99",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"知名"
23,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
28,"=100",5,0,"北京周边游","短期","unknown","中","自由行","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"普通"
21,"=99",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
41,"=100",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
22,"=100",5,5,"北京周边游","中期","多","中","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"普通"
24,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
28,"=99",5,5,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
23,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
22,"=100",5,0,"北京周边游","短期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"普通"
30,"=100",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
30,"=99",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"小众"
31,"=100",5,5,"北京周边游","中期","多","中","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
53,"=100",5,1,"北京周边游","短期","unknown","低","自由行","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"小众"
21,"=100",5,0,"北京周边游","中期","unknown","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
30,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
23,"=100",5,2,"北京周边游","中期","中","低","跟团游","轻奢","豪华型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
43,"=99",4.9,0,"北京周边游","短期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
20,"=99",5,5,"北京周边游","中期","多","中","跟团游","豪华","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
21,"=100",5,1,"北京周边游","短期","多","低","跟团游","轻奢","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
29,"=100",5,0,"北京周边游","短期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"小众"
23,"=100",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"小众"
28,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
24,"=100",5,3,"北京周边游","中期","中","中","跟团游","豪华","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
29,"=99",5,5,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
25,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
27,"=100",5,0,"北京周边游","短期","中","低","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"小众"
27,"=100",5,3,"北京周边游","中期","多","低","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
26,"=100",5,5,"北京周边游","短期","多","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
76,"<=98",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"普通"
26,"=99",5,5,"北京周边游","短期","少","低","半自助","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
24,"=99",5,1,"北京周边游","中期","少","低","半自助","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"小众"
23,"=100",5,2,"北京周边游","短期","多","低","跟团游","普通","豪华型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
26,"=100",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
27,"=100",5,0,"北京周边游","短期","unknown","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"知名"
32,"=100",4.9,0,"北京周边游","短期","多","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
25,"<=98",5,4,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"普通"
25,"=100",5,3,"北京周边游","短期","中","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"普通"
318,"<=98",4.9,0,"北京周边游","短期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,"普通"
22,"=100",5,5,"北京周边游","短期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"小众"
26,"=99",5,5,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
143,"=100",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
27,"=100",5,0,"北京周边游","短期","中","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
26,"<=98",5,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
23,"=100",5,3,"北京周边游","短期","少","低","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
29,"<=98",5,2,"北京周边游","短期","多","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
28,"=100",5,4,"北京周边游","中期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"普通"
42,"<=98",4.9,0,"北京周边游","中期","中","低","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
29,"=100",4.9,0,"北京周边游","中期","少","低","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"普通"
37,"=100",5,4,"北京周边游","中期","中","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"小众"
418,"=99",4.9,0,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
24,"=100",5,0,"北京周边游","中期","多","中","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"知名"
30,"=100",5,5,"北京周边游","中期","多","中","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
30,"=100",5,5,"北京周边游","短期","多","中","跟团游","普通","舒适型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
22,"=100",5,3,"北京周边游","短期","少","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
34,"=99",5,5,"北京周边游","短期","多","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
25,"=100",4.9,0,"北京周边游","短期","少","低","跟团游","轻奢","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,"普通"
29,"=100",5,5,"北京周边游","中期","中","中","跟团游","豪华","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"普通"
28,"=99",5,5,"北京周边游","中期","多","低","跟团游","普通","经济型",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"普通"
